date,driver_number,meeting_key,session_key,x,y,z
2025-05-25 12:55:41.955000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:42.155000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:42.495000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:42.853000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:43.014000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:43.214000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:43.414000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:43.574000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:43.774000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:44.134000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:44.254000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:44.574000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:44.994000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:45.154000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:45.254000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:45.474000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:45.714000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:45.974000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:46.334000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:46.634000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:47.015000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:47.174000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:47.414000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:47.575000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:47.795000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:47.994000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:48.315000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:48.554000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:48.935000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:49.114000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:49.334000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:49.494000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:49.974000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:50.154000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:50.314000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:50.574000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:50.814000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:51.174000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:51.394000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:51.574000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:52.675000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:52.975000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:53.174000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:53.535000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:53.855000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:54.135000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:54.254000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:54.534000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:54.834000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:55.135000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:55.395000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:55.774000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:55.974000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:56.173000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:56.394000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:56.694000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:57.054000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:57.314000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:57.514000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:57.734000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:58.115000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:58.174000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:58.494000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:58.655000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:59.174000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:59.334000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:59.515000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:59.755000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:55:59.994000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:00.375000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:00.635000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:00.855000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:01.054000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:01.435000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:01.614000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:01.874000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:02.274000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:02.413000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:02.733000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:02.934000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:03.294000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:03.514000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:03.854000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:04.134000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:04.194000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:04.454000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:04.814000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:05.034000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:05.294000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:05.535000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:05.714000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:05.914000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:06.154000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:06.375000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:06.615000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:07.014000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:07.375000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:07.574000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:07.874000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:08.674000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:08.854000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:09.094000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:09.274000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:09.554000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:09.894000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:10.054000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:10.334000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:10.794000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:10.954000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:11.195000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:11.374000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:11.634000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:11.954000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:12.254000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:12.275000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:12.494000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:12.794000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:12.974000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:13.155000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:13.314000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:13.594000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:13.755000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:14.134000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:14.295000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:14.495000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:14.674000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:14.995000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:15.374000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:15.734000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:16.154000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:16.274000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:16.534000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:16.994000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:17.214000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:17.414000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:17.634000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:17.995000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:18.174000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:18.454000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:18.934000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:19.334000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:19.474000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:19.854000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:20.054000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:20.215000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:20.515000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:20.914000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:21.295000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:21.535000+00:00,16,1261,9979,-7523,-7688,502
2025-05-25 12:56:21.754000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:21.914000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:22.194000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:22.474000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:22.814000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:23.034000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:23.274000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:23.474000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:23.634000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:23.914000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:24.074000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:24.314000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:24.434000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:24.774000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:25.154000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:25.395000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:26.114000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:26.274000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:26.455000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:26.695000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:27.035000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:27.194000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:27.434000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:27.714000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:28.075000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:28.455000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:28.754000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:28.974000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:29.274000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:29.354000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:29.614000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:30.054000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:30.534000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:30.874000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:31.174000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:31.414000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:31.734000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:32.234000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:32.415000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:32.654000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:32.854000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:33.074000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:33.295000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:33.315000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:33.575000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:33.915000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:34.115000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:34.395000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:34.695000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:34.995000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:35.234000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:35.554000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:35.954000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:36.274000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:36.454000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:36.674000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:36.894000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:37.054000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:37.335000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:37.434000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:37.794000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:38.094000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:38.274000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:38.534000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:38.774000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:38.995000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:39.174000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:39.354000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:39.654000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:40.055000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:40.234000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:40.355000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:40.675000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:40.834000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:41.135000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:41.435000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:41.594000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:41.893000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:42.094000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:42.354000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:42.374000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:42.733000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:42.894000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:43.134000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:43.514000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:43.674000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:43.954000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:44.174000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:44.294000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:44.614000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:44.834000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:45.134000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:45.314000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:45.555000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:45.714000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:45.914000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:46.115000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:46.335000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:46.695000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:46.975000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:47.354000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:47.415000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:47.715000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:47.975000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:48.154000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:48.314000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:48.433000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:48.674000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:49.014000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:49.253000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:49.614000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:49.954000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:50.134000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:50.375000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:50.655000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:51.054000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:51.455000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:51.614000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:51.775000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:51.954000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:52.254000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:52.474000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:52.774000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:53.074000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:53.274000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:53.475000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:53.695000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:53.955000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:54.114000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:54.315000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:54.555000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:54.994000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:55.414000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:55.594000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:55.834000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:56.094000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:56.374000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:56.514000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:56.734000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:57.214000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:57.354000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:57.654000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:57.974000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:58.154000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:58.514000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:58.714000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:58.914000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:59.095000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:59.254000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:59.494000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:59.755000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:56:59.935000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:00.315000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:00.515000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:00.715000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:01.015000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:01.175000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:01.355000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:01.614000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:02.053000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:02.474000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:02.734000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:02.974000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:03.274000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:03.474000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:03.794000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:04.114000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:04.434000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:04.694000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:04.954000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:05.174000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:05.375000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:05.534000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:05.734000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:06.195000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:06.354000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:06.475000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:06.735000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:07.015000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:07.335000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:07.575000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:08.214000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:08.414000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:08.614000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:08.994000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:09.394000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:09.594000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:09.794000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:10.034000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:10.214000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:10.354000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:10.714000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:10.934000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:11.314000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:11.375000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:11.754000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:12.155000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:12.435000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:12.634000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:12.975000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:13.315000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:13.474000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:13.815000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:14.014000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:14.395000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:14.615000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:14.813000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:15.074000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:15.294000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:15.373000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:15.594000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:15.814000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:16.094000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:16.254000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:16.474000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:16.934000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:17.335000+00:00,16,1261,9979,-7523,-7687,502
2025-05-25 12:57:17.595000+00:00,16,1261,9979,-7523,-7687,502
